14,3048,1.8974789915966384
14,600,2.5590881823635274
14,9815,1.0464267083985397
14,8609,2.027117117117117
14,4063,1.3734681737061274
14,661,1.9609794421893407
14,727,2.2043134338449057
14,10009,8.851310812573367
14,9980,1.1497333333333333
14,300,4.770577691989522
14,2564,1.9151474975140867
14,9866,1.8304098360655736
14,2335,2.012482040229885
14,9927,1.322573286186837
14,2295,0.4060666762054657
14,1986,1.2162247808175768
14,632,1.1306990881458967
14,737,1.79480439152621
14,835,1.5571603760730344
14,7119,1.875811688311688
14,2476,1.3698253557567917
14,10172,2.2731326644370125
14,9582,1.427536231884058
14,6223,1.5107329842931938
14,9695,2.530213865365293
14,1187,2.3392354963024684
14,4188,1.0726747834818626
14,1169,1.1843743723639284
14,564,0.4048153080535501
14,4739,1.296142166235519
14,1372,2.234723569350145
14,5716,1.630683989300726
14,589,1.0899530516431926
14,4383,0.37213608957795
14,5731,1.606666666666667
14,2178,2.2176155903706536
14,10365,1.126406157489639
14,2589,11.917837078651685
14,2766,1.3329516830776276
14,3734,1.7596969696969698
14,1667,1.011761584718783
14,574,1.173013698630137
14,4689,2.2734
14,3881,0.9004232804232805
14,10138,1.912312510301632
14,7887,1.6194602272727272
14,3650,1.0038823529411764
14,5460,0.5169070975187536
14,6068,0.9327443401435672
14,7108,0.9946604759141032
14,8718,1.8808239333006376
14,5732,2.1764077669902915
14,4033,2.107109272145947
14,9594,1.581282831075477
14,1145,0.784109894189716
14,8195,1.507433628318584
14,7626,1.0512565314754914
14,2021,3.6993203655964377
14,8419,1.1556
14,4043,1.475874393668624
14,9790,1.156077486700793
14,1975,0.9560488346281908
14,603,1.899344262295082
14,9575,0.9735431731178222
14,584,0.8746186699206834
14,6778,1.588551671148675
14,8563,0.8245581737849779
14,9804,3.762554040571999
14,5787,0.7516339869281046
14,217,2.1632196757965345
14,839,7.478378378378379
14,4715,13.2235750838186
14,8340,1.9358333333333333
14,9830,4.24053243344582
14,211,1.765407152960194
14,8766,3.3188709677419355
14,8799,3.185953938015354
14,3722,1.9098401186747984
14,5330,1.3861904761904762
14,2340,0.9788091673384774
14,9053,8.320117474302496
14,272,1.4654096063192763
14,1205,1.849529280357428
14,3846,0.6748838308261794
14,4652,1.4148065476190477
14,7236,1.0484878168238032
14,4136,1.9014754098360656
14,961,1.5992729306487696
14,324,1.021904761904762
14,3742,0.862290611608882
14,4025,1.952228763666947
14,206,2.366163008712915
14,7235,1.2186344238975817
14,10410,4.971881060116354
14,2158,1.144850962017745
14,3628,2.288644637356483
14,4084,1.1646531831138862
14,875,0.9124175647418368
14,4875,0.9996442968935262
14,4015,2.319912298186167
14,507,1.5239864864864865
14,1399,5.363363644886097
14,7180,1.8324913167035048
14,6052,1.1510877123274064
14,5520,1.2253440366972477
14,6904,0.9390055248618784
14,2418,0.9394230000799167
14,2497,1.6521428571428571
14,542,0.9638012815178496
14,9829,4.858032932799288
14,5753,2.8801849235906
14,793,0.9395934959349592
14,646,7.523549107142857
14,9975,1.894754098360656
14,9974,1.323076923076923
14,755,0.7273419649657273
14,2052,1.5441996283514734
14,5954,1.899620899950552
14,1254,1.1089619600257898
14,5791,1.735863206839658
14,8582,1.9501666666666664
14,1331,1.5090713130950242
14,6756,0.8417209394118808
14,2522,5.755412174208337
14,6151,1.9428619302949064
14,685,0.7856814208153124
14,5257,1.7118320610687023
14,650,1.4390698831136532
14,4133,1.913606557377049
14,7748,0.9230176211453744
14,4013,1.1896174293755863
14,5693,3.327448979591837
14,6808,6.652254901960784
14,2132,1.573910682774535
14,578,0.9754248966467616
14,7299,1.8918032786885248
14,4152,2.043663471778488
14,1430,1.8468002585649643
14,10457,1.787169406719085
14,4637,2.27144535840188
14,2283,1.0260714285714283
14,8804,1.0484673116918346
14,8526,1.810220151052547
14,5701,0.5577777777777778
14,1922,0.9458711534204116
14,314,3.77469840234757
